store_id,product_id,week,weekly_units_sold,weekly_units_ordered,avg_inventory_level,avg_price,avg_discount,holiday_promotion,lag_1_units_sold,lag_2_units_sold,lag_4_units_sold,rolling_4wk_avg,rolling_8wk_avg,rolling_4wk_std,week_over_week_change
S004,P0001,2022-05-16,1118,627,284.85714285714283,61.24285714285715,9.285714285714286,1,674.0,702.0,1142.0,768.25,930.5,239.03469064831012,0.6587537091988132
S004,P0001,2022-05-23,1317,780,264.7142857142857,62.18857142857143,8.571428571428571,1,1118.0,674.0,579.0,952.75,1002.375,316.52422234851684,0.17799642218246858
S004,P0001,2022-05-30,762,942,193.14285714285717,57.33714285714286,14.285714285714286,1,1317.0,1118.0,702.0,967.75,970.5,301.7574909315978,-0.4214123006833713
S004,P0001,2022-06-06,954,876,285.0,57.75857142857143,12.142857142857142,1,762.0,1317.0,674.0,1037.75,906.0,236.27155986279848,0.25196850393700787
S004,P0001,2022-06-13,751,878,189.8571428571429,51.85714285714285,5.714285714285714,1,954.0,762.0,1118.0,946.0,857.125,264.31420695830934,-0.21278825995807127
S004,P0001,2022-06-20,1661,691,318.85714285714283,53.135714285714286,10.0,1,751.0,954.0,1317.0,1032.0,992.375,429.56800004966226,1.2117177097203728
S004,P0001,2022-06-27,922,737,271.2857142857143,63.96999999999999,10.714285714285714,1,1661.0,751.0,762.0,1072.0,1019.875,402.6520416770125,-0.44491270319084886
S004,P0001,2022-07-04,1237,511,289.57142857142856,57.684285714285714,14.285714285714286,1,922.0,1661.0,954.0,1142.75,1090.25,399.86028810073145,0.3416485900216919
S004,P0001,2022-07-11,998,744,322.7142857142857,26.472857142857144,7.857142857142857,1,1237.0,922.0,751.0,1204.5,1075.25,332.6143913503042,-0.1932093775262732
S004,P0001,2022-07-18,884,722,328.1428571428572,50.92142857142857,10.0,1,998.0,1237.0,1661.0,1010.25,1021.125,158.42216806158564,-0.11422845691382766
S004,P0001,2022-07-25,690,914,252.0,41.605714285714285,10.714285714285714,1,884.0,998.0,922.0,952.25,1012.125,228.4795760383554,-0.21945701357466063
S004,P0001,2022-08-01,928,901,246.57142857142856,58.92428571428572,10.0,1,690.0,884.0,1237.0,875.0,1008.875,131.96464172901247,0.344927536231884
S004,P0001,2022-08-08,1034,567,262.42857142857144,67.61571428571429,13.571428571428571,1,928.0,690.0,998.0,884.0,1044.25,143.84250646685288,0.11422413793103448
S004,P0001,2022-08-15,1092,704,288.0,42.16285714285714,13.571428571428571,1,1034.0,928.0,884.0,936.0,973.125,177.50117370503952,0.05609284332688591
S004,P0001,2022-08-22,924,785,274.0,46.46142857142858,11.428571428571429,1,1092.0,1034.0,690.0,994.5,973.375,82.5812730990908,-0.15384615384615385
S004,P0001,2022-08-29,1330,925,303.57142857142856,62.441428571428574,10.714285714285714,1,924.0,1092.0,928.0,1095.0,985.0,171.460393871782,0.43939393939393945
S004,P0001,2022-09-05,1589,839,379.1428571428572,56.35,7.857142857142857,1,1330.0,924.0,1034.0,1233.75,1058.875,289.54259905351864,0.1947368421052631
S004,P0001,2022-09-12,1151,948,241.42857142857144,65.9,10.714285714285714,1,1589.0,1330.0,1092.0,1248.5,1092.25,281.2999585258886,-0.27564505978602893
S004,P0001,2022-09-19,669,746,245.42857142857144,47.885714285714286,16.428571428571427,1,1151.0,1589.0,924.0,1184.75,1089.625,388.0089131278644,-0.41876629018245004
S004,P0001,2022-09-26,1319,960,294.2857142857143,85.15142857142857,7.857142857142857,1,669.0,1151.0,1330.0,1182.0,1138.5,386.6729884540682,0.9715994020926757
S004,P0001,2022-10-03,896,670,219.14285714285717,42.06714285714286,12.142857142857142,1,1319.0,669.0,1589.0,1008.75,1121.25,285.55953845039033,-0.32069749810462467
S004,P0001,2022-10-10,831,621,258.0,61.54571428571428,12.857142857142858,1,896.0,1319.0,1151.0,928.75,1088.625,277.1237689793737,-0.0725446428571429
S004,P0001,2022-10-17,719,552,229.57142857142856,46.76714285714286,10.0,1,831.0,896.0,669.0,941.25,1063.0,262.22938431838634,-0.13477737665463296
S004,P0001,2022-10-24,1122,719,303.0,58.870000000000005,5.714285714285714,1,719.0,831.0,1319.0,892.0,1037.0,169.86857665069573,0.560500695410292
S004,P0001,2022-10-31,641,794,262.0,57.92857142857143,10.0,1,1122.0,719.0,896.0,828.25,918.5,210.78800566762163,-0.428698752228164
S004,P0001,2022-11-07,746,603,335.2857142857143,62.065714285714286,13.571428571428571,1,641.0,1122.0,831.0,807.0,867.875,214.66718426438626,0.1638065522620904
S004,P0001,2022-11-14,929,652,261.0,54.06428571428571,10.714285714285714,1,746.0,641.0,719.0,859.5,900.375,211.62939304359392,0.24530831099195716
S004,P0001,2022-11-21,859,814,291.57142857142856,50.93714285714286,12.857142857142858,1,929.0,746.0,1122.0,793.75,842.875,126.70536689501341,-0.07534983853606025
S004,P0001,2022-11-28,959,792,263.85714285714283,77.10857142857142,9.285714285714286,1,859.0,929.0,641.0,873.25,850.75,94.616330514346,0.1164144353899883
S004,P0001,2022-12-05,1272,662,244.0,54.28428571428572,7.142857142857143,1,959.0,859.0,746.0,1004.75,905.875,183.02709271216278,0.3263816475495307
S004,P0001,2022-12-12,1789,824,325.57142857142856,54.49714285714286,7.857142857142857,1,1272.0,959.0,929.0,1219.75,1039.625,418.2928599279058,0.40644654088050314
S004,P0001,2022-12-19,759,885,212.42857142857144,56.09285714285714,10.714285714285714,1,1789.0,1272.0,859.0,1194.75,994.25,448.90858386387157,-0.5757406372275014
S004,P0001,2022-12-26,529,981,185.7142857142857,40.69142857142857,3.571428571428572,1,759.0,1789.0,959.0,1087.25,980.25,561.538585792048,-0.303030303030303
S004,P0001,2023-01-02,628,763,239.7142857142857,53.79571428571428,15.714285714285714,1,529.0,759.0,1272.0,926.25,965.5,582.8295205289451,0.18714555765595464
S004,P0001,2023-01-09,739,811,308.2857142857143,60.79571428571428,11.428571428571429,1,628.0,529.0,1789.0,663.75,941.75,106.72511419530058,0.1767515923566878
S004,P0001,2023-01-16,633,911,222.0,51.84428571428572,13.571428571428571,1,739.0,628.0,759.0,632.25,913.5,85.78024248042172,-0.14343707713125842
S004,P0001,2023-01-23,733,940,329.2857142857143,62.425714285714285,10.0,1,633.0,739.0,529.0,683.25,885.25,60.993852149212124,0.1579778830963665
S004,P0001,2023-01-30,1181,1098,274.7142857142857,51.862857142857145,10.0,1,733.0,633.0,628.0,821.5,873.875,244.54788215534933,0.6111869031377899
S004,P0001,2023-02-06,1047,969,305.42857142857144,65.91428571428571,5.0,1,1181.0,733.0,739.0,898.5,781.125,258.0303599708116,-0.11346316680779
S004,P0001,2023-02-13,914,420,233.42857142857144,70.41571428571429,7.142857142857143,1,1047.0,1181.0,633.0,968.75,800.5,191.2666114790206,-0.12702960840496658
S004,P0001,2023-02-20,318,833,253.7142857142857,70.73,7.857142857142857,1,914.0,1047.0,733.0,865.0,774.125,380.60916086365194,-0.6520787746170678
S004,P0001,2023-02-27,988,807,329.2857142857143,48.36857142857143,7.857142857142857,1,318.0,914.0,1181.0,816.75,819.125,336.9227161630195,2.106918238993711
S004,P0001,2023-03-06,684,865,257.1428571428572,59.45,10.0,1,988.0,318.0,1047.0,726.0,812.25,301.22859536681875,-0.3076923076923077
S004,P0001,2023-03-13,592,666,354.0,62.94714285714286,10.0,1,684.0,988.0,914.0,645.5,807.125,276.22876992328895,-0.13450292397660824
S004,P0001,2023-03-20,1229,840,265.2857142857143,49.59142857142857,7.142857142857143,1,592.0,684.0,318.0,873.25,869.125,291.34329693107173,1.0760135135135136
S004,P0001,2023-03-27,620,818,197.14285714285717,53.035714285714285,1.4285714285714286,1,1229.0,592.0,988.0,781.25,799.0,300.97328231367425,-0.4955248169243287
S004,P0001,2023-04-03,866,999,257.85714285714283,47.03714285714285,10.0,1,620.0,1229.0,684.0,826.75,776.375,295.0699069712125,0.39677419354838706
S004,P0001,2023-04-10,781,855,253.14285714285717,49.23,8.571428571428571,1,866.0,620.0,592.0,874.0,759.75,257.7168989414547,-0.09815242494226328
S004,P0001,2023-04-17,791,660,233.0,47.74571428571428,9.285714285714286,1,781.0,866.0,1229.0,764.5,818.875,103.53260356042428,0.012804097311139628
S004,P0001,2023-04-24,1678,833,354.2857142857143,61.24857142857143,10.0,1,791.0,781.0,620.0,1029.0,905.125,434.3262982290312,1.1213653603034133
S004,P0001,2023-05-01,1050,954,296.0,60.777142857142856,10.0,1,1678.0,791.0,866.0,1075.0,950.875,420.84280517393506,-0.37425506555423127
S004,P0001,2023-05-08,1305,611,359.57142857142856,57.22857142857144,6.428571428571429,1,1050.0,1678.0,781.0,1206.0,1040.0,378.21775033261815,0.24285714285714288
S004,P0001,2023-05-15,665,891,179.71428571428572,39.22428571428571,8.571428571428571,1,1305.0,1050.0,791.0,1174.5,969.5,426.4711791747089,-0.49042145593869735
S004,P0001,2023-05-22,899,690,233.7142857142857,78.46428571428571,12.857142857142858,1,665.0,1305.0,1678.0,979.75,1004.375,268.52110407439733,0.35187969924812035
S004,P0001,2023-05-29,955,535,208.8571428571429,61.43142857142857,10.0,1,899.0,665.0,1050.0,956.0,1015.5,264.40625307784734,0.06229143492769751
S004,P0001,2023-06-05,605,1063,227.28571428571428,54.32,11.428571428571429,1,955.0,899.0,1305.0,781.0,993.5,171.88368159892312,-0.3664921465968587
S004,P0001,2023-06-12,871,882,308.0,46.53428571428572,10.714285714285714,1,605.0,955.0,665.0,832.5,1003.5,155.63525735942136,0.43966942148760335
S004,P0001,2023-06-19,1003,783,338.85714285714283,54.66857142857143,8.571428571428571,1,871.0,605.0,899.0,858.5,919.125,177.58659859347492,0.15154994259471866
S004,P0001,2023-06-26,421,866,168.85714285714286,56.76,9.285714285714286,1,1003.0,871.0,955.0,725.0,840.5,261.6715498482783,-0.580259222333001
S004,P0001,2023-07-03,1065,935,322.1428571428572,47.36714285714286,12.142857142857142,1,421.0,1003.0,605.0,840.0,810.5,290.8126544701932,1.5296912114014254
S004,P0001,2023-07-10,1504,830,309.2857142857143,69.81428571428572,7.857142857142857,1,1065.0,421.0,871.0,998.25,915.375,444.77662933207273,0.4122065727699531
S004,P0001,2023-07-17,738,448,219.28571428571428,51.01142857142857,9.285714285714286,1,1504.0,1065.0,1003.0,932.0,895.25,463.18822667824077,-0.5093085106382979
S004,P0001,2023-07-24,814,475,241.7142857142857,54.22714285714286,15.714285714285714,1,738.0,1504.0,421.0,1030.25,877.625,345.3600777932118,0.102981029810298
S004,P0001,2023-07-31,847,691,277.1428571428572,52.44857142857143,10.714285714285714,1,814.0,738.0,1065.0,975.75,907.875,355.111602175992,0.04054054054054057
S004,P0001,2023-08-07,832,714,200.7142857142857,50.277142857142856,12.857142857142858,1,847.0,814.0,1504.0,807.75,903.0,48.417455530004744,-0.017709563164108655
S004,P0001,2023-08-14,783,1009,276.42857142857144,57.98285714285714,12.857142857142858,1,832.0,847.0,738.0,819.0,875.5,27.53179979587218,-0.058894230769230727
S004,P0001,2023-08-21,946,826,208.7142857142857,31.37142857142857,12.142857142857142,1,783.0,832.0,814.0,852.0,941.125,68.36665854054877,0.20817369093231153
S004,P0001,2023-08-28,934,642,276.2857142857143,63.17857142857143,6.428571428571429,1,946.0,783.0,847.0,873.75,924.75,79.22278712592728,-0.012684989429175508
S004,P0001,2023-09-04,1957,906,368.8571428571428,61.30714285714286,10.714285714285714,1,934.0,946.0,832.0,1155.0,981.375,539.786995026742,1.095289079229122
S004,P0001,2023-09-11,1451,803,286.1428571428572,37.11857142857143,9.285714285714286,1,1957.0,934.0,783.0,1322.0,1070.5,487.095473187752,-0.2585590189064896
S004,P0001,2023-09-18,1348,625,327.1428571428572,52.05142857142857,7.142857142857143,1,1451.0,1957.0,946.0,1422.5,1137.25,420.5888728913308,-0.0709855272226051
S004,P0001,2023-09-25,1229,634,305.2857142857143,50.31857142857143,10.714285714285714,1,1348.0,1451.0,934.0,1496.25,1185.0,320.280476041443,-0.08827893175074186
S004,P0001,2023-10-02,677,839,257.1428571428572,52.74571428571429,8.571428571428571,1,1229.0,1348.0,1957.0,1176.25,1165.625,344.97282501669616,-0.4491456468673718
S004,P0001,2023-10-09,980,625,272.0,59.39428571428572,11.428571428571429,1,677.0,1229.0,1451.0,1058.5,1190.25,296.97643004117356,0.44756277695716395
S004,P0001,2023-10-16,753,827,212.14285714285717,39.80857142857143,9.285714285714286,1,980.0,677.0,1348.0,909.75,1166.125,248.7292704930404,-0.2316326530612245
S004,P0001,2023-10-23,608,1066,250.57142857142856,44.19285714285714,10.714285714285714,1,753.0,980.0,1229.0,754.5,1125.375,161.57660721775312,-0.1925630810092962
S004,P0001,2023-10-30,539,794,230.7142857142857,38.72571428571428,8.571428571428571,1,608.0,753.0,677.0,720.0,948.125,194.93075693691867,-0.11348684210526316
S004,P0001,2023-11-06,746,793,236.28571428571428,53.73285714285714,5.714285714285714,1,539.0,608.0,980.0,661.5,860.0,105.48459603183807,0.3840445269016697
S004,P0001,2023-11-13,1260,1016,279.57142857142856,41.50428571428572,12.142857142857142,1,746.0,539.0,753.0,788.25,849.0,326.06172728488093,0.6890080428954424
S004,P0001,2023-11-20,1038,877,280.0,58.90285714285714,11.428571428571429,1,1260.0,746.0,608.0,895.75,825.125,317.59972187225446,-0.17619047619047623
S004,P0001,2023-11-27,1457,963,378.4285714285714,63.385714285714286,8.571428571428571,1,1038.0,1260.0,539.0,1125.25,922.625,305.31882243539036,0.40366088631984587
S004,P0001,2023-12-04,965,889,193.14285714285717,52.14714285714286,5.714285714285714,1,1457.0,1038.0,746.0,1180.0,920.75,223.24724709015652,-0.33768016472203155
S004,P0001,2023-12-11,841,1095,255.8571428571429,75.80285714285715,12.857142857142858,1,965.0,1457.0,1260.0,1075.25,931.75,267.1758160213359,-0.12849740932642484
S004,P0001,2023-12-18,781,1094,204.0,52.94285714285714,10.0,1,841.0,965.0,1038.0,1011.0,953.375,307.04614202646053,-0.0713436385255648
S004,P0001,2023-12-25,799,823,238.8571428571429,48.22714285714285,10.0,1,781.0,841.0,1457.0,846.5,985.875,82.90355842785077,0.023047375160051287
S004,P0001,2024-01-01,496,137,497.0,42.34,15.0,1,799.0,781.0,965.0,729.25,954.625,157.51904646740365,-0.3792240300375469
S004,P0002,2022-02-14,702,585,223.14285714285717,44.41142857142857,7.857142857142857,1,803.0,850.0,664.0,775.5,693.125,64.60392144960446,-0.12577833125778326
S004,P0002,2022-02-21,938,620,232.14285714285717,54.91,8.571428571428571,1,702.0,803.0,747.0,823.25,782.25,98.31030803871313,0.33618233618233617
S004,P0002,2022-02-28,1314,709,292.0,61.58285714285715,10.0,1,938.0,702.0,850.0,939.25,865.75,267.8872586244693,0.4008528784648189
S004,P0002,2022-03-07,1175,690,276.1428571428572,63.57,5.0,1,1314.0,938.0,803.0,1032.25,899.125,269.3874223740472,-0.10578386605783863
S004,P0002,2022-03-14,1508,551,322.85714285714283,42.56428571428571,9.285714285714286,1,1175.0,1314.0,702.0,1233.75,1004.625,239.84213558088578,0.2834042553191489
S004,P0002,2022-03-21,1507,913,321.2857142857143,56.32571428571429,12.857142857142858,1,1508.0,1175.0,938.0,1376.0,1099.625,162.1007916904377,-0.0006631299734748408
S004,P0002,2022-03-28,1375,849,344.7142857142857,56.87714285714286,14.285714285714286,1,1507.0,1508.0,1314.0,1391.25,1165.25,157.1164642338076,-0.08759124087591241
S004,P0002,2022-04-04,1044,768,210.14285714285717,67.39285714285714,7.857142857142857,1,1375.0,1507.0,1175.0,1358.5,1195.375,218.77309401904674,-0.24072727272727268
S004,P0002,2022-04-11,1141,552,259.2857142857143,60.201428571428565,15.0,1,1044.0,1375.0,1508.0,1266.75,1250.25,212.0288895410246,0.09291187739463602
S004,P0002,2022-04-18,396,895,194.28571428571428,63.80142857142857,8.571428571428571,1,1141.0,1044.0,1507.0,989.0,1182.5,419.03619573174507,-0.6529360210341806
S004,P0002,2022-04-25,597,667,206.0,69.56142857142856,9.285714285714286,1,396.0,1141.0,1375.0,794.5,1092.875,355.9592673326543,0.5075757575757576
S004,P0002,2022-05-02,864,1122,251.7142857142857,56.04,14.285714285714286,1,597.0,396.0,1044.0,749.5,1054.0,323.83174643632464,0.44723618090452266
S004,P0002,2022-05-09,444,1007,197.8571428571429,50.66428571428571,12.857142857142858,1,864.0,597.0,1141.0,575.25,921.0,210.71841400314315,-0.48611111111111116
S004,P0002,2022-05-16,774,777,192.0,42.99571428571429,10.0,1,444.0,864.0,396.0,669.75,829.375,186.9552085393719,0.7432432432432432
S004,P0002,2022-05-23,1047,791,276.85714285714283,62.89428571428572,7.142857142857143,1,774.0,444.0,597.0,782.25,788.375,252.49207908368143,0.3527131782945736
S004,P0002,2022-05-30,1442,689,391.1428571428572,50.39857142857142,6.428571428571429,1,1047.0,774.0,864.0,926.75,838.125,422.817040810798,0.3772683858643744
S004,P0002,2022-06-06,1337,798,303.42857142857144,41.33285714285715,10.714285714285714,1,1442.0,1047.0,444.0,1150.0,862.625,301.2297019441034,-0.07281553398058249
S004,P0002,2022-06-13,1300,693,338.85714285714283,60.31428571428571,10.714285714285714,1,1337.0,1442.0,774.0,1281.5,975.625,167.50422880234007,-0.027673896783844465
S004,P0002,2022-06-20,770,795,224.57142857142856,53.2,8.571428571428571,1,1300.0,1337.0,1047.0,1212.25,997.25,300.905716130485,-0.4076923076923077
S004,P0002,2022-06-27,1270,888,267.57142857142856,72.64428571428572,10.0,0,770.0,1300.0,1442.0,1169.25,1048.0,267.57351014876895,0.6493506493506493
S004,P0002,2022-07-04,632,875,284.0,44.83714285714286,9.285714285714286,1,1270.0,770.0,1337.0,993.0,1071.5,342.066270382412,-0.5023622047244094
S004,P0002,2022-07-11,1621,871,363.4285714285714,28.392857142857142,7.857142857142857,1,632.0,1270.0,1300.0,1073.25,1177.375,456.58250441002815,1.564873417721519
S004,P0002,2022-07-18,977,668,298.1428571428572,51.21857142857142,12.142857142857142,1,1621.0,632.0,770.0,1125.0,1168.625,421.1072705776206,-0.3972856261566934
S004,P0002,2022-07-25,884,563,270.1428571428572,38.59142857142857,9.285714285714286,1,977.0,1621.0,1270.0,1028.5,1098.875,421.03087772751303,-0.09518935516888438
S004,P0002,2022-08-01,1265,881,360.8571428571428,47.70857142857143,8.571428571428571,1,884.0,977.0,632.0,1186.75,1089.875,331.8376862262634,0.4309954751131222
S004,P0002,2022-08-08,1020,720,312.7142857142857,63.87571428571429,9.285714285714286,1,1265.0,884.0,1621.0,1036.5,1054.875,162.5638336162137,-0.19367588932806323
S004,P0002,2022-08-15,878,791,236.28571428571428,53.452857142857134,10.714285714285714,1,1020.0,1265.0,977.0,1011.75,1068.375,181.11943573233663,-0.13921568627450975
S004,P0002,2022-08-22,761,655,260.85714285714283,56.761428571428574,10.0,1,878.0,1020.0,884.0,981.0,1004.75,216.9377790980631,-0.1332574031890661
S004,P0002,2022-08-29,907,779,225.28571428571428,81.32142857142857,8.571428571428571,1,761.0,878.0,1265.0,891.5,1039.125,106.4033207501847,0.1918528252299605
S004,P0002,2022-09-05,712,656,247.14285714285717,56.544285714285714,12.142857142857142,1,907.0,761.0,1020.0,814.5,925.5,93.01791942057913,-0.21499448732083792
S004,P0002,2022-09-12,1065,697,288.57142857142856,49.48285714285714,11.428571428571429,1,712.0,907.0,878.0,861.25,936.5,159.09404975254947,0.4957865168539326
S004,P0002,2022-09-19,634,704,277.57142857142856,64.28142857142858,13.571428571428571,1,1065.0,712.0,761.0,829.5,905.25,194.50192801100977,-0.40469483568075115
S004,P0002,2022-09-26,1095,707,319.7142857142857,70.34428571428572,9.285714285714286,1,634.0,1065.0,907.0,876.5,884.0,237.44543232779475,0.7271293375394321
S004,P0002,2022-10-03,939,672,279.0,70.88571428571429,11.428571428571429,1,1095.0,634.0,712.0,933.25,873.875,210.63772216770676,-0.1424657534246575
S004,P0002,2022-10-10,960,603,312.1428571428572,50.90571428571429,14.285714285714286,1,939.0,1095.0,1065.0,907.0,884.125,194.68435992652317,0.022364217252396124
S004,P0002,2022-10-17,1107,643,291.7142857142857,58.31,5.714285714285714,1,960.0,939.0,634.0,1025.25,927.375,88.02414441504115,0.15312499999999996
S004,P0002,2022-10-24,441,690,242.28571428571428,50.05857142857143,5.0,1,1107.0,960.0,1095.0,861.75,869.125,290.28649641345703,-0.6016260162601625
S004,P0002,2022-10-31,756,826,225.0,44.51142857142857,13.571428571428571,1,441.0,1107.0,939.0,816.0,874.625,288.46836914989484,0.7142857142857142
S004,P0002,2022-11-07,1147,767,248.57142857142856,68.55857142857143,11.428571428571429,1,756.0,441.0,960.0,862.75,884.875,331.5241318516648,0.5171957671957672
S004,P0002,2022-11-14,835,788,247.0,45.51285714285715,9.285714285714286,1,1147.0,756.0,1107.0,794.75,910.0,290.02341859466,-0.27201394943330426
S004,P0002,2022-11-21,1238,709,293.1428571428572,57.86857142857143,10.0,1,835.0,1147.0,441.0,994.0,927.875,234.42838280947703,0.48263473053892225
S004,P0002,2022-11-28,762,826,281.0,64.80428571428571,10.0,1,1238.0,835.0,756.0,995.5,905.75,232.40840489678232,-0.38449111470113084
S004,P0002,2022-12-05,540,969,162.71428571428572,61.62571428571429,12.857142857142858,1,762.0,1238.0,1147.0,843.75,853.25,291.236873810077,-0.2913385826771654
S004,P0002,2022-12-12,1085,824,349.2857142857143,76.92714285714285,10.0,1,540.0,762.0,835.0,906.25,850.5,314.6197440297309,1.009259259259259
S004,P0002,2022-12-19,803,782,316.85714285714283,55.37285714285714,7.857142857142857,1,1085.0,540.0,1238.0,797.5,895.75,223.79529336724974,-0.2599078341013825
S004,P0002,2022-12-26,1018,802,226.42857142857144,58.55142857142857,10.0,1,803.0,1085.0,762.0,861.5,928.5,245.78378031649424,0.2677459526774595
S004,P0002,2023-01-02,856,741,253.7142857142857,59.21999999999999,12.142857142857142,1,1018.0,803.0,540.0,940.5,892.125,132.83197406247254,-0.1591355599214146
S004,P0002,2023-01-09,894,929,332.85714285714283,53.58714285714286,9.285714285714286,1,856.0,1018.0,1085.0,892.75,899.5,91.45991836136041,0.04439252336448596
S004,P0002,2023-01-16,851,938,258.57142857142856,63.00142857142857,12.142857142857142,0,894.0,856.0,803.0,904.75,851.125,77.90325196464337,-0.04809843400447422
S004,P0002,2023-01-23,1209,722,262.2857142857143,48.347142857142856,13.571428571428571,1,851.0,894.0,1018.0,952.5,907.0,172.07459622694662,0.42068155111633376
S004,P0002,2023-01-30,897,749,218.28571428571428,66.46714285714286,13.571428571428571,1,1209.0,851.0,856.0,962.75,951.625,165.50604218577655,-0.25806451612903225
S004,P0002,2023-02-06,1047,668,246.0,58.21714285714285,7.142857142857143,1,897.0,1209.0,894.0,1001.0,946.875,161.96295872822293,0.16722408026755864
S004,P0002,2023-02-13,632,962,276.1428571428572,46.63428571428572,8.571428571428571,1,1047.0,897.0,851.0,946.25,925.5,245.19838906485506,-0.396370582617001
S004,P0002,2023-02-20,855,819,232.42857142857144,63.47714285714285,11.428571428571429,1,632.0,1047.0,1209.0,857.75,905.125,171.58744126537943,0.3528481012658229
S004,P0002,2023-02-27,569,701,247.14285714285717,63.75857142857143,8.571428571428571,1,855.0,632.0,897.0,775.75,869.25,218.53050893029416,-0.3345029239766082
S004,P0002,2023-03-06,580,563,217.0,74.57714285714285,13.571428571428571,1,569.0,855.0,1047.0,659.0,830.0,133.52403029667246,0.019332161687170446
S004,P0002,2023-03-13,1596,748,321.2857142857143,43.54857142857143,10.0,1,580.0,569.0,632.0,900.0,923.125,482.49421412765844,1.7517241379310344
S004,P0002,2023-03-20,589,807,281.0,51.34857142857143,8.571428571428571,1,1596.0,580.0,855.0,833.5,845.625,508.39912142593903,-0.6309523809523809
S004,P0002,2023-03-27,972,565,334.1428571428572,57.387142857142855,8.571428571428571,1,589.0,1596.0,569.0,934.25,855.0,477.5034903886393,0.6502546689303905
S004,P0002,2023-04-03,669,1088,249.0,52.777142857142856,5.714285714285714,1,972.0,589.0,580.0,956.5,807.75,457.13345972483796,-0.31172839506172845
S004,P0002,2023-04-10,995,666,248.28571428571428,46.71857142857142,5.714285714285714,1,669.0,972.0,1596.0,806.25,853.125,207.4726889657208,0.4872944693572496
S004,P0002,2023-04-17,859,570,249.0,76.25428571428571,4.285714285714286,1,995.0,669.0,589.0,873.75,853.625,148.87886574885883,-0.13668341708542708
S004,P0002,2023-04-24,761,600,322.2857142857143,54.14857142857143,8.571428571428571,1,859.0,995.0,972.0,821.0,877.625,139.55166307381194,-0.11408614668218864
S004,P0002,2023-05-01,733,780,322.7142857142857,62.151428571428575,16.428571428571427,1,761.0,859.0,669.0,837.0,896.75,118.37792587021195,-0.036793692509855425
S004,P0002,2023-05-08,907,818,302.7142857142857,61.82571428571429,10.0,1,733.0,761.0,995.0,815.0,810.625,81.73126696681058,0.23738062755798084
S004,P0002,2023-05-15,772,996,205.7142857142857,55.75857142857143,5.0,1,907.0,733.0,859.0,793.25,833.5,77.5902700085524,-0.14884233737596475
S004,P0002,2023-05-22,589,920,163.71428571428572,56.99,9.285714285714286,1,772.0,907.0,761.0,750.25,785.625,130.8214431964426,-0.23704663212435229
S004,P0002,2023-05-29,979,770,294.85714285714283,64.68714285714286,12.857142857142858,1,589.0,772.0,733.0,811.75,824.375,171.5058308046699,0.6621392190152802
S004,P0002,2023-06-05,1017,617,249.57142857142856,51.74142857142857,13.571428571428571,1,979.0,589.0,907.0,839.25,827.125,198.55540788404647,0.03881511746680277
S004,P0002,2023-06-12,1319,562,363.8571428571428,55.01857142857143,10.714285714285714,1,1017.0,979.0,772.0,976.0,884.625,299.50403447477424,0.2969518190757128
S004,P0002,2023-06-19,932,1074,320.1428571428572,57.01857142857143,12.142857142857142,1,1319.0,1017.0,589.0,1061.75,906.0,174.98833294441874,-0.29340409401061407
S004,P0002,2023-06-26,551,787,178.42857142857142,47.49142857142857,7.857142857142857,1,932.0,1319.0,979.0,954.75,883.25,316.27243003461444,-0.40879828326180256
S004,P0002,2023-07-03,913,666,280.1428571428572,69.68714285714286,9.285714285714286,1,551.0,932.0,1017.0,928.75,884.0,313.7136433118586,0.6569872958257714
S004,P0002,2023-07-10,1206,925,352.7142857142857,60.32428571428572,7.142857142857143,1,913.0,551.0,1319.0,900.5,938.25,268.71856405292647,0.32092004381161
S004,P0002,2023-07-17,701,758,289.2857142857143,59.955714285714286,12.857142857142858,1,1206.0,913.0,932.0,842.75,952.25,284.0755474634639,-0.41873963515754564
S004,P0002,2023-07-24,1153,838,316.57142857142856,47.59,10.0,1,701.0,1206.0,551.0,993.25,974.0,232.83237890522602,0.6447931526390871
S004,P0002,2023-07-31,850,758,211.28571428571428,67.28714285714285,12.142857142857142,1,1153.0,701.0,913.0,977.5,953.125,242.01997162768768,-0.2627927146574154
S004,P0002,2023-08-07,1349,770,345.1428571428572,51.51857142857143,10.0,1,850.0,1153.0,1206.0,1013.25,956.875,292.3518143151046,0.5870588235294119
S004,P0002,2023-08-14,905,569,292.42857142857144,57.46142857142858,8.571428571428571,1,1349.0,850.0,701.0,1064.25,953.5,231.10080772972952,-0.3291326908821349
S004,P0002,2023-08-21,688,920,233.7142857142857,42.33,10.714285714285714,1,905.0,1349.0,1153.0,948.0,970.625,282.75666806166294,-0.23977900552486187
S004,P0002,2023-08-28,593,654,252.8571428571429,56.95857142857143,12.857142857142858,1,688.0,905.0,850.0,883.75,930.625,336.53268786256126,-0.13808139534883723
S004,P0002,2023-09-04,1149,716,233.7142857142857,48.77,10.714285714285714,1,593.0,688.0,1349.0,833.75,923.5,247.42860923237384,0.9376053962900506
S004,P0002,2023-09-11,658,832,224.7142857142857,59.06857142857143,10.714285714285714,1,1149.0,593.0,905.0,772.0,918.125,254.4418728642492,-0.4273281114012184
S004,P0002,2023-09-18,449,558,179.71428571428572,39.83571428571428,8.571428571428571,1,658.0,1149.0,688.0,712.25,830.125,303.9817702867505,-0.31762917933130697
